614.6,,
608.9,,
541.3,,
1781,,
1796,,
1585,,
1827,,
1241,,
340.1,,
320.5,,
1109,,
1207,,
972.8,,
105.7,,
32.18,,
76.13,,
931,,
604.1,,
777.7,,
975.2,,
1365,,
1689,,
1035,,
1436,,
1493,,
161.8,,
392.5,,
974.9,,
950,,
1138,,
550.3,,
9.048,,
13.82,,
580,,
509.7,,
626.9,,
242.5,,
1061,,
1385,,
1349,,
1310,,
768.6,,
591.9,,
473.2,,
876.4,,
777.8,,
867,,
196.2,,
45.12,,
176.4,,
891.7,,
542.4,,
984.8,,
1072,,
1402,,
1387,,
1060,,
1260,,
541.5,,
231.2,,
675,,
1017,,
1159,,
867.8,,
5.383,,
40.84,,
551.2,,
261.6,,
1003,,
1057,,
1135,,
1662,,
1564,,
1748,,
1426,,
836,,
121.5,,
796.2,,
697.1,,
973.8,,
854.5,,
25.63,,
133,,
958.3,,
643.6,,
1110,,
1479,,
1681,,
831,,
1135,,
1120,,
1232,,
1297,,
528.8,,
340.5,,
215.2,,
820.3,,
1005,,
1059,,
37.12,,
338.8,,
881.8,,
543.6,,
964.7,,
1583,,
1354,,
1637,,
1419,,
1089,,
541.6,,
419.9,,
565.2,,
738.1,,
1115,,
783.7,,
1130,,
837.1,,
809.4,,
1168,,
928,,
682.3,,
1430,,
1409,,
1426,,
1870,,
1576,,
1563,,
1362,,
387.3,,
353.5,,
927.9,,
995,,
943.9,,
869,,
680.4,,
270.1,,
216.7,,
375.4,,
604.5,,
972.8,,
878.7,,
1075,,
1327,,
1531,,
1576,,
1385,,
648.6,,
339.2,,
511.4,,
564.9,,
600.8,,
804.1,,
146.8,,
369.3,,
793.4,,
575.6,,
1033,,
1240,,
1791,,
1725,,
1040,,
1432,,
1444,,
492.7,,
198.7,,
494.5,,
945.5,,
1137,,
1211,,
843.5,,
309.8,,
603.7,,
963.1,,
592.3,,
1052,,
1507,,
1954,,
1836,,
1289,,
1378,,
1396,,
930.8,,
389.7,,
362.1,,
